Date,Close,Change,Max,Min
07/25/2023,"""129.13""","""0.33""","""227.03""","""81.82"""
07/26/2023,"""128.15""","""-0.98""","""227.03""","""81.82"""
07/27/2023,"""128.25""","""0.10""","""227.03""","""81.82"""
07/28/2023,"""132.21""","""3.96""","""227.03""","""81.82"""
07/31/2023,"""133.68""","""1.47""","""227.03""","""81.82"""
08/01/2023,"""131.69""","""-1.99""","""227.03""","""81.82"""
08/02/2023,"""128.21""","""-3.48""","""227.03""","""81.82"""
08/03/2023,"""128.91""","""0.70""","""227.03""","""81.82"""
08/04/2023,"""139.57""","""10.66""","""227.03""","""81.82"""
08/07/2023,"""142.22""","""2.65""","""227.03""","""81.82"""
08/08/2023,"""139.94""","""-2.28""","""227.03""","""81.82"""
08/09/2023,"""137.85""","""-2.09""","""227.03""","""81.82"""
08/10/2023,"""138.56""","""0.71""","""227.03""","""81.82"""
08/11/2023,"""138.41""","""-0.15""","""227.03""","""81.82"""
