Date,Close,Change,Max,Min
04/25/2023,"""275.42""","""-6.35""","""467.56""","""214.25"""
04/26/2023,"""295.37""","""19.95""","""467.56""","""214.25"""
04/27/2023,"""304.83""","""9.46""","""467.56""","""214.25"""
04/28/2023,"""307.26""","""2.43""","""467.56""","""214.25"""
05/01/2023,"""305.56""","""-1.70""","""467.56""","""214.25"""
05/02/2023,"""305.41""","""-0.15""","""467.56""","""214.25"""
05/03/2023,"""304.40""","""-1.01""","""467.56""","""214.25"""
05/04/2023,"""305.41""","""1.01""","""467.56""","""214.25"""
05/05/2023,"""310.65""","""5.24""","""467.56""","""214.25"""
05/08/2023,"""308.65""","""-2.00""","""467.56""","""214.25"""
05/09/2023,"""307.00""","""-1.65""","""467.56""","""214.25"""
05/10/2023,"""312.31""","""5.31""","""467.56""","""214.25"""
05/11/2023,"""310.11""","""-2.20""","""467.56""","""214.25"""
05/12/2023,"""308.97""","""-1.14""","""467.56""","""214.25"""
05/15/2023,"""309.46""","""0.49""","""467.56""","""214.25"""
05/16/2023,"""311.74""","""2.28""","""467.56""","""214.25"""
05/17/2023,"""314.00""","""2.26""","""467.56""","""214.25"""
05/18/2023,"""318.52""","""4.52""","""467.56""","""214.25"""
05/19/2023,"""318.34""","""-0.18""","""467.56""","""214.25"""
05/22/2023,"""321.18""","""2.84""","""467.56""","""214.25"""
05/23/2023,"""315.26""","""-5.92""","""467.56""","""214.25"""
05/24/2023,"""313.85""","""-1.41""","""467.56""","""214.25"""
05/25/2023,"""325.92""","""12.07""","""467.56""","""214.25"""
05/26/2023,"""332.89""","""6.97""","""467.56""","""214.25"""
05/30/2023,"""331.21""","""-1.68""","""467.56""","""214.25"""
05/31/2023,"""328.39""","""-2.82""","""467.56""","""214.25"""
06/01/2023,"""332.58""","""4.19""","""467.56""","""214.25"""
06/02/2023,"""335.40""","""2.82""","""467.56""","""214.25"""
06/05/2023,"""335.94""","""0.54""","""467.56""","""214.25"""
06/06/2023,"""333.68""","""-2.26""","""467.56""","""214.25"""
06/07/2023,"""323.38""","""-10.30""","""467.56""","""214.25"""
06/08/2023,"""325.26""","""1.88""","""467.56""","""214.25"""
06/09/2023,"""326.79""","""1.53""","""467.56""","""214.25"""
06/12/2023,"""331.85""","""5.06""","""467.56""","""214.25"""
06/13/2023,"""334.29""","""2.44""","""467.56""","""214.25"""
06/14/2023,"""337.34""","""3.05""","""467.56""","""214.25"""
06/15/2023,"""348.10""","""10.76""","""467.56""","""214.25"""
06/16/2023,"""342.33""","""-5.77""","""467.56""","""214.25"""
06/20/2023,"""338.05""","""-4.28""","""467.56""","""214.25"""
06/21/2023,"""333.56""","""-4.49""","""467.56""","""214.25"""
06/22/2023,"""339.71""","""6.15""","""467.56""","""214.25"""
06/23/2023,"""335.02""","""-4.69""","""467.56""","""214.25"""
06/26/2023,"""328.60""","""-6.42""","""467.56""","""214.25"""
06/27/2023,"""334.57""","""5.97""","""467.56""","""214.25"""
06/28/2023,"""335.85""","""1.28""","""467.56""","""214.25"""
06/29/2023,"""335.05""","""-0.80""","""467.56""","""214.25"""
06/30/2023,"""340.54""","""5.49""","""467.56""","""214.25"""
07/03/2023,"""337.99""","""-2.55""","""467.56""","""214.25"""
07/05/2023,"""338.15""","""0.16""","""467.56""","""214.25"""
07/06/2023,"""341.27""","""3.12""","""467.56""","""214.25"""
07/07/2023,"""337.22""","""-4.05""","""467.56""","""214.25"""
07/10/2023,"""331.83""","""-5.39""","""467.56""","""214.25"""
07/11/2023,"""332.47""","""0.64""","""467.56""","""214.25"""
07/12/2023,"""337.20""","""4.73""","""467.56""","""214.25"""
07/13/2023,"""342.66""","""5.46""","""467.56""","""214.25"""
07/14/2023,"""345.24""","""2.58""","""467.56""","""214.25"""
07/17/2023,"""345.73""","""0.49""","""467.56""","""214.25"""
07/18/2023,"""359.49""","""13.76""","""467.56""","""214.25"""
07/19/2023,"""355.08""","""-4.41""","""467.56""","""214.25"""
07/20/2023,"""346.87""","""-8.21""","""467.56""","""214.25"""
07/21/2023,"""343.77""","""-3.10""","""467.56""","""214.25"""
07/24/2023,"""345.11""","""1.34""","""467.56""","""214.25"""
07/25/2023,"""350.98""","""5.87""","""467.56""","""214.25"""
07/26/2023,"""337.77""","""-13.21""","""467.56""","""214.25"""
07/27/2023,"""330.72""","""-7.05""","""467.56""","""214.25"""
07/28/2023,"""338.37""","""7.65""","""467.56""","""214.25"""
07/31/2023,"""335.92""","""-2.45""","""467.56""","""214.25"""
08/01/2023,"""336.34""","""0.42""","""467.56""","""214.25"""
08/02/2023,"""327.50""","""-8.84""","""467.56""","""214.25"""
08/03/2023,"""326.66""","""-0.84""","""467.56""","""214.25"""
08/04/2023,"""327.78""","""1.12""","""467.56""","""214.25"""
08/07/2023,"""330.11""","""2.33""","""467.56""","""214.25"""
08/08/2023,"""326.05""","""-4.06""","""467.56""","""214.25"""
